iter	Passed	Remaining
4780	42840	46765
4781	42849	46755
4782	42859	46748
4783	42867	46738
4784	42876	46729
4785	42884	46720
4786	42893	46710
4787	42901	46700
4788	42910	46691
4789	42919	46682
4790	42928	46673
4791	42937	46664
4792	42945	46654
4793	42955	46646
4794	42964	46638
4795	42973	46629
4796	42982	46620
4797	42991	46610
4798	42999	46601
4799	43008	46592
4800	43016	46582
4801	43025	46573
4802	43034	46565
4803	43043	46555
4804	43052	46547
4805	43061	46537
4806	43071	46529
4807	43080	46521
4808	43089	46512
4809	43098	46502
4810	43107	46493
4811	43115	46484
4812	43123	46474
4813	43130	46463
4814	43138	46453
4815	43146	46443
4816	43154	46433
4817	43162	46423
4818	43170	46413
4819	43178	46403
4820	43188	46395
4821	43197	46386
4822	43205	46376
4823	43215	46368
4824	43223	46358
4825	43231	46349
4826	43239	46339
4827	43247	46329
4828	43256	46319
4829	43264	46310
4830	43273	46300
4831	43281	46291
4832	43290	46281
4833	43298	46272
4834	43307	46263
4835	43316	46254
4836	43325	46245
4837	43334	46236
4838	43342	46227
4839	43352	46218
4840	43360	46209
4841	43369	46199
4842	43378	46190
4843	43387	46181
4844	43395	46172
4845	43404	46163
4846	43413	46153
4847	43421	46144
4848	43430	46135
4849	43438	46125
4850	43447	46116
4851	43458	46109
4852	43467	46100
4853	43477	46092
4854	43486	46083
4855	43495	46074
4856	43504	46066
4857	43513	46057
4858	43522	46048
4859	43531	46039
4860	43541	46031
4861	43550	46022
4862	43560	46014
4863	43569	46006
4864	43578	45997
4865	43588	45988
4866	43597	45979
4867	43605	45969
4868	43613	45960
4869	43622	45951
4870	43630	45941
4871	43639	45932
4872	43648	45923
4873	43656	45913
4874	43664	45903
4875	43672	45894
4876	43681	45884
4877	43689	45874
4878	43697	45864
4879	43705	45854
4880	43713	45845
4881	43721	45834
4882	43729	45824
4883	43737	45814
4884	43744	45804
4885	43752	45794
4886	43760	45783
4887	43768	45773
4888	43775	45763
4889	43783	45753
4890	43791	45743
4891	43799	45733
4892	43807	45723
4893	43815	45713
4894	43824	45704
4895	43832	45694
4896	43840	45684
4897	43847	45674
4898	43856	45664
4899	43863	45654
4900	43871	45643
4901	43880	45634
4902	43888	45625
4903	43896	45615
4904	43906	45606
4905	43913	45596
4906	43922	45587
4907	43929	45576
4908	43939	45568
4909	43947	45558
4910	43956	45549
4911	43964	45540
4912	43972	45529
4913	43980	45519
4914	43987	45509
4915	43995	45499
4916	44003	45489
4917	44011	45479
4918	44019	45469
4919	44027	45459
4920	44035	45449
4921	44043	45439
4922	44051	45429
4923	44058	45418
4924	44067	45409
4925	44075	45399
4926	44082	45389
4927	44091	45379
4928	44098	45369
4929	44106	45359
4930	44114	45349
4931	44122	45339
4932	44129	45328
4933	44137	45318
4934	44145	45308
4935	44153	45298
4936	44160	45287
4937	44168	45277
4938	44176	45267
4939	44184	45257
4940	44191	45247
4941	44199	45236
4942	44207	45226
4943	44215	45216
4944	44223	45207
4945	44231	45197
4946	44239	45187
4947	44247	45177
4948	44255	45167
4949	44263	45157
4950	44271	45147
4951	44279	45138
4952	44287	45128
4953	44295	45118
4954	44304	45108
4955	44312	45099
4956	44320	45089
4957	44328	45079
4958	44336	45069
4959	44344	45059
4960	44352	45049
4961	44361	45040
4962	44371	45032
4963	44379	45022
4964	44387	45012
4965	44395	45003
4966	44403	44993
4967	44411	44983
4968	44419	44974
4969	44428	44964
4970	44437	44955
4971	44446	44946
4972	44455	44937
4973	44465	44930
4974	44474	44921
4975	44482	44911
4976	44492	44903
4977	44501	44894
4978	44510	44886
4979	44519	44877
4980	44527	44867
4981	44543	44865
4982	44552	44856
4983	44560	44846
4984	44569	44837
4985	44578	44828
4986	44586	44818
4987	44595	44809
4988	44603	44799
4989	44611	44789
4990	44618	44779
4991	44626	44769
4992	44634	44760
4993	44643	44750
4994	44651	44740
4995	44659	44731
4996	44667	44720
4997	44675	44711
4998	44683	44701
4999	44692	44692
5000	44699	44682
5001	44708	44672
5002	44718	44664
5003	44727	44656
5004	44736	44646
5005	44744	44637
5006	44753	44628
5007	44762	44619
5008	44772	44611
5009	44780	44602
5010	44789	44592
5011	44798	44584
5012	44807	44574
5013	44815	44565
5014	44824	44556
5015	44833	44547
5016	44842	44538
5017	44851	44529
5018	44860	44520
5019	44869	44511
5020	44878	44503
5021	44888	44494
5022	44897	44486
5023	44906	44477
5024	44914	44467
5025	44922	44457
5026	44931	44449
5027	44940	44440
5028	44948	44430
5029	44956	44420
5030	44964	44410
5031	44972	44400
5032	44980	44390
5033	44988	44381
5034	44997	44371
5035	45004	44361
5036	45013	44352
5037	45021	44342
5038	45028	44331
5039	45036	44321
5040	45044	44312
5041	45053	44302
5042	45060	44292
5043	45068	44282
5044	45076	44272
5045	45084	44262
5046	45091	44252
5047	45100	44242
5048	45108	44232
5049	45116	44223
5050	45124	44213
5051	45132	44203
5052	45140	44193
5053	45148	44183
5054	45155	44173
5055	45164	44163
5056	45172	44153
5057	45180	44144
5058	45188	44134
5059	45196	44124
5060	45204	44114
5061	45212	44104
5062	45220	44095
5063	45228	44085
5064	45237	44075
5065	45245	44066
5066	45255	44058
5067	45264	44049
5068	45272	44040
5069	45281	44030
5070	45289	44021
5071	45299	44013
5072	45307	44003
5073	45316	43994
5074	45324	43985
5075	45333	43976
5076	45341	43966
5077	45350	43957
5078	45359	43948
5079	45369	43940
5080	45380	43933
5081	45390	43926
5082	45400	43917
5083	45409	43909
5084	45419	43900
5085	45428	43891
5086	45436	43882
5087	45445	43873
5088	45453	43864
5089	45463	43855
5090	45471	43846
5091	45480	43836
5092	45489	43827
5093	45498	43818
5094	45506	43809
5095	45514	43799
5096	45523	43790
5097	45531	43780
5098	45539	43770
5099	45547	43761
5100	45555	43751
5101	45563	43741
5102	45572	43732
5103	45581	43724
5104	45590	43715
5105	45598	43705
5106	45607	43695
5107	45616	43687
5108	45624	43677
5109	45632	43668
5110	45640	43658
5111	45648	43648
5112	45656	43638
5113	45665	43629
5114	45673	43619
5115	45680	43609
5116	45688	43599
5117	45696	43589
5118	45704	43579
5119	45712	43569
5120	45720	43560
5121	45728	43550
5122	45736	43540
5123	45744	43530
5124	45752	43520
5125	45761	43511
5126	45768	43501
5127	45776	43491
5128	45784	43480
5129	45791	43470
5130	45798	43460
5131	45806	43450
5132	45815	43440
5133	45822	43430
5134	45830	43420
5135	45838	43410
5136	45846	43400
5137	45854	43390
5138	45861	43380
5139	45870	43371
5140	45877	43361
5141	45886	43351
5142	45894	43342
5143	45902	43332
5144	45910	43323
5145	45918	43313
5146	45927	43304
5147	45935	43294
5148	45943	43284
5149	45952	43275
5150	45960	43266
5151	45970	43257
5152	45978	43248
5153	45987	43239
5154	45996	43230
5155	46004	43221
5156	46014	43212
5157	46023	43204
5158	46033	43195
5159	46042	43186
5160	46051	43178
5161	46060	43169
5162	46069	43160
5163	46077	43150
5164	46085	43141
5165	46093	43131
5166	46101	43121
5167	46110	43112
5168	46120	43104
5169	46128	43095
5170	46137	43085
5171	46145	43076
5172	46154	43067
5173	46163	43058
5174	46171	43048
5175	46179	43038
5176	46187	43029
5177	46195	43019
5178	46203	43009
5179	46210	42999
5180	46218	42989
5181	46226	42979
5182	46234	42969
5183	46242	42959
5184	46249	42949
5185	46257	42939
5186	46265	42929
5187	46272	42919
5188	46281	42909
5189	46289	42900
5190	46297	42890
5191	46305	42880
5192	46314	42871
5193	46321	42861
5194	46329	42851
5195	46337	42841
5196	46345	42831
5197	46353	42821
5198	46361	42812
5199	46369	42802
5200	46377	42792
5201	46387	42784
5202	46395	42775
5203	46404	42766
5204	46412	42756
5205	46420	42747
5206	46429	42738
5207	46437	42728
5208	46445	42718
5209	46452	42708
5210	46461	42698
5211	46468	42688
5212	46477	42679
5213	46485	42669
5214	46494	42660
5215	46502	42650
5216	46510	42641
5217	46518	42631
5218	46526	42621
5219	46534	42612
5220	46542	42602
5221	46551	42593
5222	46559	42583
5223	46567	42573
5224	46576	42564
5225	46584	42555
5226	46592	42545
5227	46600	42535
5228	46608	42526
5229	46617	42517
5230	46625	42507
5231	46633	42497
5232	46641	42487
5233	46648	42477
5234	46656	42468
5235	46664	42458
5236	46672	42448
5237	46681	42439
5238	46689	42429
5239	46698	42420
5240	46706	42410
5241	46714	42401
5242	46722	42391
5243	46731	42382
5244	46740	42373
5245	46747	42363
5246	46756	42354
5247	46765	42345
5248	46773	42336
5249	46782	42326
5250	46791	42317
5251	46800	42309
5252	46810	42301
5253	46819	42292
5254	46828	42284
5255	46838	42275
5256	46847	42266
5257	46856	42257
5258	46865	42248
5259	46874	42240
5260	46883	42231
5261	46893	42223
5262	46903	42215
5263	46913	42208
5264	46925	42201
5265	46935	42194
5266	46944	42185
5267	46955	42177
5268	46964	42169
5269	46973	42160
5270	46981	42150
5271	46991	42142
5272	46999	42133
5273	47009	42124
5274	47013	42111
5275	47022	42103
5276	47031	42093
5277	47040	42085
5278	47048	42075
5279	47058	42067
5280	47067	42058
5281	47076	42049
5282	47084	42040
5283	47093	42030
5284	47102	42022
5285	47110	42013
5286	47119	42004
5287	47128	41994
5288	47137	41986
5289	47145	41976
5290	47156	41969
5291	47164	41959
5292	47174	41951
5293	47183	41942
5294	47192	41934
5295	47201	41925
5296	47211	41917
5297	47221	41909
5298	47230	41900
5299	47238	41891
5300	47248	41882
5301	47257	41873
5302	47269	41867
5303	47278	41859
5304	47287	41850
5305	47296	41841
5306	47306	41832
5307	47314	41823
5308	47323	41814
5309	47332	41805
5310	47340	41795
5311	47348	41786
5312	47353	41774
5313	47361	41764
5314	47371	41756
5315	47380	41747
5316	47389	41738
5317	47398	41730
5318	47409	41722
5319	47417	41713
5320	47426	41704
5321	47435	41695
5322	47444	41686
5323	47452	41677
5324	47461	41668
5325	47469	41658
5326	47478	41649
5327	47486	41640
5328	47494	41630
5329	47503	41621
5330	47512	41612
5331	47521	41603
5332	47530	41594
5333	47538	41585
5334	47547	41576
5335	47556	41566
5336	47565	41558
5337	47574	41549
5338	47583	41541
5339	47591	41531
5340	47600	41522
5341	47609	41513
5342	47618	41504
5343	47627	41495
5344	47637	41487
5345	47646	41479
5346	47657	41471
5347	47669	41466
5348	47679	41457
5349	47687	41447
5350	47698	41440
5351	47708	41432
5352	47718	41424
5353	47727	41416
5354	47739	41409
5355	47754	41406
5356	47770	41403
5357	47785	41399
5358	47800	41395
5359	47812	41389
5360	47825	41384
5361	47837	41378
5362	47850	41373
5363	47864	41368
5364	47881	41366
5365	47896	41362
5366	47910	41357
5367	47926	41355
5368	47940	41350
5369	47955	41346
5370	47970	41343
5371	47984	41338
5372	47996	41332
5373	48008	41326
5374	48018	41318
5375	48031	41312
5376	48041	41304
5377	48052	41297
5378	48062	41289
5379	48072	41281
5380	48081	41272
5381	48092	41265
5382	48102	41257
5383	48111	41248
5384	48121	41240
5385	48129	41231
5386	48139	41222
5387	48147	41213
5388	48155	41203
5389	48163	41193
5390	48171	41184
5391	48180	41174
5392	48189	41166
5393	48198	41157
5394	48207	41148
5395	48216	41139
5396	48224	41129
5397	48233	41120
5398	48241	41111
5399	48250	41102
5400	48258	41092
5401	48266	41082
5402	48275	41073
5403	48284	41064
5404	48293	41056
5405	48302	41047
5406	48311	41038
5407	48319	41028
5408	48327	41019
5409	48336	41010
5410	48344	41000
5411	48352	40991
5412	48361	40981
5413	48369	40972
5414	48378	40963
5415	48387	40954
5416	48396	40945
5417	48404	40935
5418	48412	40926
5419	48420	40916
5420	48428	40906
5421	48436	40897
5422	48444	40887
5423	48452	40877
5424	48460	40867
5425	48468	40858
5426	48477	40848
5427	48486	40839
5428	48494	40830
5429	48503	40821
5430	48512	40813
5431	48524	40806
5432	48534	40798
5433	48542	40788
5434	48550	40778
5435	48558	40768
5436	48565	40758
5437	48574	40749
5438	48581	40739
5439	48588	40728
5440	48596	40719
5441	48604	40709
5442	48612	40699
5443	48620	40689
5444	48628	40680
5445	48636	40670
5446	48644	40660
5447	48652	40650
5448	48660	40640
5449	48668	40631
5450	48675	40621
5451	48683	40611
5452	48691	40601
5453	48700	40592
5454	48707	40582
5455	48716	40572
5456	48723	40562
5457	48731	40553
5458	48739	40543
5459	48748	40534
5460	48756	40524
5461	48765	40515
5462	48773	40506
5463	48780	40496
5464	48788	40486
5465	48796	40476
5466	48804	40466
5467	48811	40456
5468	48819	40446
5469	48827	40436
5470	48834	40426
5471	48842	40416
5472	48850	40406
5473	48857	40396
5474	48865	40386
5475	48874	40377
5476	48882	40367
5477	48889	40357
5478	48897	40347
5479	48905	40338
5480	48914	40329
5481	48922	40319
5482	48930	40309
5483	48938	40299
5484	48946	40290
5485	48954	40281
5486	48962	40271
5487	48970	40261
5488	48977	40251
5489	48985	40241
5490	48989	40228
5491	48998	40219
5492	49007	40210
5493	49015	40201
5494	49024	40191
5495	49032	40182
5496	49037	40170
5497	49046	40160
5498	49054	40151
5499	49062	40141
5500	49070	40132
5501	49080	40124
5502	49090	40116
5503	49100	40108
5504	49110	40100
5505	49121	40093
5506	49127	40081
5507	49138	40074
5508	49148	40066
5509	49158	40058
5510	49166	40048
5511	49176	40040
5512	49184	40031
5513	49194	40023
5514	49203	40014
5515	49211	40004
5516	49221	39996
5517	49229	39986
5518	49238	39977
5519	49246	39968
5520	49255	39959
5521	49264	39950
5522	49273	39941
5523	49282	39932
5524	49291	39923
5525	49300	39915
5526	49309	39906
5527	49318	39897
5528	49326	39887
5529	49335	39878
5530	49343	39869
5531	49352	39860
5532	49361	39851
5533	49371	39843
5534	49380	39834
5535	49389	39825
5536	49398	39816
5537	49407	39808
5538	49416	39799
5539	49426	39791
5540	49435	39781
5541	49443	39772
5542	49452	39763
5543	49461	39754
5544	49470	39745
5545	49480	39737
5546	49488	39727
5547	49496	39718
5548	49505	39709
5549	49515	39701
5550	49523	39691
5551	49531	39681
5552	49539	39672
5553	49547	39662
5554	49555	39653
5555	49564	39644
5556	49573	39635
5557	49581	39625
5558	49589	39616
5559	49598	39607
5560	49607	39598
5561	49616	39589
5562	49624	39580
5563	49633	39571
5564	49641	39561
5565	49649	39551
5566	49657	39542
5567	49666	39533
5568	49675	39524
5569	49683	39515
5570	49691	39505
5571	49700	39496
5572	49708	39486
5573	49715	39476
5574	49723	39466
5575	49728	39454
5576	49736	39444
5577	49743	39434
5578	49751	39424
5579	49759	39415
5580	49767	39405
5581	49775	39395
5582	49783	39385
5583	49790	39376
5584	49799	39366
5585	49806	39356
5586	49814	39346
5587	49823	39337
5588	49832	39329
5589	49841	39320
5590	49849	39310
5591	49857	39301
5592	49867	39292
5593	49876	39284
5594	49885	39275
5595	49895	39267
5596	49904	39258
5597	49914	39250
5598	49924	39242
5599	49933	39233
5600	49943	39225
5601	49953	39217
5602	49962	39208
5603	49971	39199
5604	49979	39189
5605	49987	39180
5606	49996	39171
5607	50005	39162
5608	50014	39153
5609	50022	39144
5610	50030	39134
5611	50039	39125
5612	50047	39115
5613	50054	39105
5614	50062	39095
5615	50069	39085
5616	50077	39076
5617	50086	39067
5618	50095	39057
5619	50102	39048
5620	50110	39038
5621	50118	39028
5622	50126	39019
5623	50134	39009
5624	50143	39000
5625	50150	38990
5626	50158	38980
5627	50166	38970
5628	50175	38962
5629	50184	38953
5630	50193	38944
5631	50202	38935
5632	50211	38926
5633	50221	38918
5634	50229	38909
5635	50238	38900
5636	50246	38890
5637	50254	38881
5638	50263	38871
5639	50272	38863
5640	50281	38854
5641	50289	38844
5642	50297	38835
5643	50306	38825
5644	50314	38816
5645	50322	38806
5646	50329	38796
5647	50337	38787
5648	50344	38776
5649	50353	38767
5650	50361	38758
5651	50369	38748
5652	50377	38738
5653	50385	38729
5654	50393	38719
5655	50401	38710
5656	50409	38700
5657	50417	38691
5658	50426	38682
5659	50434	38672
5660	50442	38663
5661	50450	38653
5662	50458	38643
5663	50466	38634
5664	50474	38624
5665	50482	38614
5666	50491	38605
5667	50499	38596
5668	50507	38586
5669	50516	38577
5670	50526	38569
5671	50535	38561
5672	50543	38551
5673	50551	38541
5674	50560	38532
5675	50568	38523
5676	50576	38514
5677	50585	38504
5678	50594	38495
5679	50602	38486
5680	50611	38477
5681	50619	38468
5682	50628	38459
5683	50636	38449
5684	50645	38440
5685	50653	38430
5686	50662	38421
5687	50670	38412
5688	50679	38403
5689	50688	38395
5690	50697	38386
5691	50706	38377
5692	50715	38368
5693	50723	38358
5694	50731	38349
5695	50739	38339
5696	50747	38330
5697	50756	38321
5698	50764	38311
5699	50772	38301
5700	50780	38292
5701	50788	38283
5702	50797	38273
5703	50805	38264
5704	50813	38255
5705	50822	38245
5706	50830	38236
5707	50838	38226
5708	50846	38217
5709	50854	38207
5710	50862	38198
5711	50866	38185
5712	50874	38176
5713	50883	38166
5714	50891	38157
5715	50899	38147
5716	50907	38138
5717	50915	38129
5718	50923	38119
5719	50931	38109
5720	50939	38100
5721	50947	38090
5722	50955	38080
5723	50963	38071
5724	50971	38061
5725	50979	38052
5726	50987	38042
5727	50995	38033
5728	51004	38023
5729	51012	38014
5730	51019	38004
5731	51028	37995
5732	51036	37985
5733	51044	37976
5734	51052	37966
5735	51060	37956
5736	51068	37947
5737	51076	37937
5738	51080	37925
5739	51088	37916
5740	51096	37906
5741	51104	37896
5742	51112	37886
5743	51120	37877
5744	51127	37867
5745	51135	37857
5746	51143	37848
5747	51151	37838
5748	51160	37829
5749	51167	37819
5750	51175	37809
5751	51183	37800
5752	51191	37790
5753	51200	37781
5754	51208	37772
5755	51216	37763
5756	51225	37753
5757	51233	37744
5758	51241	37734
5759	51248	37724
5760	51256	37715
5761	51264	37705
5762	51273	37696
5763	51281	37687
5764	51289	37677
5765	51297	37667
5766	51305	37658
5767	51312	37648
5768	51319	37637
5769	51327	37628
5770	51334	37618
5771	51342	37608
5772	51350	37598
5773	51358	37589
5774	51365	37579
5775	51373	37569
5776	51381	37559
5777	51389	37550
5778	51397	37540
5779	51405	37531
5780	51413	37521
5781	51421	37512
5782	51429	37502
5783	51437	37493
5784	51445	37483
5785	51453	37474
5786	51462	37465
5787	51470	37455
5788	51479	37446
5789	51488	37437
5790	51496	37428
5791	51504	37419
5792	51513	37410
5793	51521	37400
5794	51530	37392
5795	51539	37383
5796	51549	37375
5797	51558	37366
5798	51567	37357
5799	51576	37348
5800	51586	37340
5801	51595	37331
5802	51604	37322
5803	51614	37314
5804	51623	37305
5805	51632	37296
5806	51640	37287
5807	51649	37278
5808	51657	37269
5809	51666	37260
5810	51675	37251
5811	51684	37242
5812	51693	37233
5813	51700	37223
5814	51708	37214
5815	51717	37205
5816	51726	37196
5817	51737	37188
5818	51746	37180
5819	51755	37171
5820	51764	37162
5821	51771	37152
5822	51779	37142
5823	51787	37133
5824	51795	37123
5825	51803	37114
5826	51811	37104
5827	51819	37095
5828	51827	37085
5829	51836	37077
5830	51844	37067
5831	51853	37058
5832	51862	37049
5833	51870	37040
5834	51879	37031
5835	51884	37019
5836	51893	37010
5837	51902	37001
5838	51911	36992
5839	51919	36984
5840	51929	36975
5841	51938	36966
5842	51948	36958
5843	51956	36949
5844	51967	36941
5845	51976	36932
5846	51984	36923
5847	51993	36914
5848	52001	36905
5849	52010	36896
5850	52021	36888
5851	52031	36880
5852	52040	36872
5853	52050	36863
5854	52060	36855
5855	52070	36847
5856	52080	36839
5857	52089	36831
5858	52098	36821
5859	52107	36813
5860	52116	36804
5861	52126	36795
5862	52134	36786
5863	52143	36778
5864	52153	36770
5865	52163	36761
5866	52172	36752
5867	52181	36743
5868	52189	36734
5869	52198	36725
5870	52208	36717
5871	52217	36708
5872	52226	36699
5873	52235	36690
5874	52243	36681
5875	52253	36673
5876	52259	36662
5877	52267	36653
5878	52276	36643
5879	52284	36634
5880	52292	36625
5881	52301	36616
5882	52310	36607
5883	52318	36598
5884	52328	36589
5885	52337	36580
5886	52346	36572
5887	52356	36564
5888	52366	36556
5889	52375	36547
5890	52386	36539
5891	52391	36528
5892	52400	36519
5893	52410	36511
5894	52420	36503
5895	52430	36494
5896	52439	36486
5897	52449	36477
5898	52460	36470
5899	52478	36467
5900	52490	36461
5901	52502	36454
5902	52514	36447
5903	52526	36441
5904	52538	36434
5905	52550	36427
5906	52563	36421
5907	52573	36413
5908	52582	36404
5909	52592	36396
5910	52600	36387
5911	52609	36378
5912	52618	36369
5913	52628	36361
5914	52637	36352
5915	52646	36343
5916	52654	36334
5917	52662	36324
5918	52671	36315
5919	52680	36306
5920	52690	36298
5921	52699	36289
5922	52703	36277
5923	52712	36268
5924	52720	36259
5925	52729	36250
5926	52738	36241
5927	52746	36231
5928	52753	36222
5929	52762	36212
5930	52771	36204
5931	52778	36194
5932	52787	36185
5933	52796	36176
5934	52805	36167
5935	52813	36158
5936	52821	36148
5937	52830	36139
5938	52838	36130
5939	52847	36121
5940	52855	36111
5941	52863	36102
5942	52871	36092
5943	52879	36083
5944	52887	36073
5945	52895	36064
5946	52903	36054
5947	52911	36045
5948	52920	36036
5949	52929	36027
5950	52937	36017
5951	52946	36009
5952	52954	36000
5953	52963	35990
5954	52970	35981
5955	52978	35971
5956	52986	35961
5957	52993	35951
5958	53002	35942
5959	53010	35933
5960	53018	35924
5961	53027	35914
5962	53035	35905
5963	53043	35895
5964	53051	35886
5965	53059	35876
5966	53067	35867
5967	53075	35857
5968	53083	35848
5969	53091	35838
5970	53099	35829
5971	53106	35819
5972	53114	35809
5973	53122	35800
5974	53130	35791
5975	53138	35781
5976	53146	35772
5977	53154	35762
5978	53163	35753
5979	53171	35744
5980	53179	35734
5981	53188	35725
5982	53196	35716
5983	53204	35706
5984	53212	35697
5985	53220	35687
5986	53228	35678
5987	53236	35668
5988	53240	35656
5989	53248	35647
5990	53256	35637
5991	53264	35628
5992	53272	35618
5993	53280	35608
5994	53288	35599
5995	53296	35590
5996	53304	35580
5997	53312	35571
5998	53320	35561
5999	53328	35552
6000	53336	35543
6001	53344	35533
6002	53353	35524
6003	53362	35515
6004	53370	35506
6005	53379	35497
6006	53387	35487
6007	53395	35478
6008	53404	35469
6009	53414	35461
6010	53423	35452
6011	53432	35443
6012	53440	35434
6013	53449	35425
6014	53457	35415
6015	53466	35407
6016	53474	35398
6017	53479	35386
6018	53487	35377
6019	53496	35368
6020	53505	35359
6021	53514	35350
6022	53523	35341
6023	53532	35332
6024	53540	35323
6025	53548	35313
6026	53557	35304
6027	53565	35295
6028	53573	35286
6029	53581	35276
6030	53589	35267
6031	53597	35257
6032	53605	35248
6033	53614	35239
6034	53621	35229
6035	53630	35220
6036	53638	35210
6037	53646	35201
6038	53655	35192
6039	53663	35183
6040	53671	35174
6041	53680	35164
6042	53688	35155
6043	53697	35146
6044	53706	35137
6045	53714	35128
6046	53723	35120
6047	53733	35111
6048	53742	35102
6049	53751	35094
6050	53761	35085
6051	53770	35077
6052	53780	35068
6053	53789	35059
6054	53798	35051
6055	53807	35042
6056	53815	35033
6057	53825	35024
6058	53839	35019
6059	53850	35011
6060	53861	35004
6061	53871	34995
6062	53879	34986
6063	53887	34977
6064	53895	34967
6065	53904	34958
6066	53912	34949
6067	53920	34939
6068	53928	34930
6069	53936	34921
6070	53944	34911
6071	53953	34902
6072	53961	34892
6073	53969	34883
6074	53977	34874
6075	53986	34865
6076	53996	34857
6077	54005	34848
6078	54014	34839
6079	54024	34831
6080	54034	34823
6081	54043	34814
6082	54052	34805
6083	54061	34796
6084	54071	34788
6085	54076	34777
6086	54084	34768
6087	54094	34759
6088	54103	34751
6089	54112	34742
6090	54121	34733
6091	54130	34724
6092	54138	34715
6093	54146	34705
6094	54154	34696
6095	54162	34686
6096	54170	34677
6097	54178	34668
6098	54187	34658
6099	54195	34649
6100	54203	34640
6101	54211	34630
6102	54219	34621
6103	54228	34612
6104	54236	34602
6105	54244	34593
6106	54253	34585
6107	54262	34575
6108	54271	34567
6109	54280	34558
6110	54288	34549
6111	54297	34540
6112	54306	34531
6113	54315	34522
6114	54324	34513
6115	54333	34504
6116	54341	34495
6117	54350	34486
6118	54358	34477
6119	54366	34467
6120	54373	34457
6121	54382	34448
6122	54389	34438
6123	54397	34429
6124	54405	34419
6125	54413	34410
6126	54421	34401
6127	54429	34391
6128	54437	34381
6129	54445	34372
6130	54452	34362
6131	54460	34353
6132	54469	34344
6133	54479	34335
6134	54489	34327
6135	54500	34320
6136	54510	34311
6137	54519	34303
6138	54528	34294
6139	54537	34285
6140	54545	34276
6141	54555	34267
6142	54564	34259
6143	54573	34250
6144	54582	34241
6145	54591	34233
6146	54600	34223
6147	54608	34214
6148	54617	34205
6149	54625	34196
6150	54632	34186
6151	54641	34177
6152	54649	34167
6153	54657	34158
6154	54665	34149
6155	54674	34140
6156	54682	34130
6157	54690	34121
6158	54698	34112
6159	54706	34102
6160	54712	34091
6161	54720	34082
6162	54729	34073
6163	54737	34064
6164	54744	34054
6165	54752	34045
6166	54760	34035
6167	54769	34026
6168	54777	34017
6169	54785	34007
6170	54793	33998
6171	54802	33989
6172	54811	33980
6173	54819	33971
6174	54827	33962
6175	54832	33950
6176	54841	33941
6177	54850	33932
6178	54859	33924
6179	54868	33915
6180	54877	33906
6181	54885	33897
6182	54893	33888
6183	54902	33879
6184	54910	33869
6185	54919	33860
6186	54928	33851
6187	54937	33842
6188	54945	33833
6189	54953	33824
6190	54962	33815
6191	54970	33806
6192	54978	33796
6193	54986	33787
6194	54994	33777
6195	55001	33768
6196	55009	33758
6197	55017	33748
6198	55025	33739
6199	55035	33731
6200	55044	33722
6201	55053	33713
6202	55061	33704
6203	55069	33695
6204	55078	33686
6205	55087	33677
6206	55096	33668
6207	55105	33659
6208	55114	33651
6209	55124	33642
6210	55134	33634
6211	55143	33625
6212	55153	33617
6213	55162	33608
6214	55171	33599
6215	55179	33590
6216	55188	33581
6217	55198	33573
6218	55207	33564
6219	55216	33555
6220	55224	33546
6221	55233	33537
6222	55242	33528
6223	55250	33519
6224	55259	33510
6225	55267	33501
6226	55275	33491
6227	55283	33482
6228	55291	33472
6229	55299	33463
6230	55307	33454
6231	55311	33442
6232	55319	33432
6233	55327	33423
6234	55335	33413
6235	55342	33404
6236	55350	33395
6237	55359	33385
6238	55367	33376
6239	55375	33367
6240	55383	33357
6241	55391	33348
6242	55399	33339
6243	55407	33329
6244	55415	33320
6245	55422	33310
6246	55430	33300
6247	55438	33291
6248	55448	33283
6249	55456	33273
6250	55465	33265
6251	55473	33255
6252	55482	33247
6253	55491	33238
6254	55500	33229
6255	55509	33220
6256	55518	33212
6257	55527	33203
6258	55535	33193
6259	55544	33184
6260	55552	33175
6261	55560	33166
6262	55569	33156
6263	55578	33148
6264	55586	33138
6265	55594	33129
6266	55602	33119
6267	55610	33110
6268	55617	33101
6269	55625	33091
6270	55633	33082
6271	55641	33072
6272	55649	33063
6273	55658	33054
6274	55666	33045
6275	55674	33035
6276	55678	33023
6277	55686	33014
6278	55694	33004
6279	55702	32995
6280	55710	32986
6281	55719	32977
6282	55727	32968
6283	55736	32959
6284	55744	32950
6285	55753	32941
6286	55762	32932
6287	55770	32923
6288	55779	32914
6289	55788	32905
6290	55797	32896
6291	55806	32888
6292	55816	32879
6293	55825	32870
6294	55833	32861
6295	55842	32852
6296	55851	32843
6297	55862	32836
6298	55871	32827
6299	55880	32818
6300	55888	32809
6301	55896	32800
6302	55905	32791
6303	55914	32782
6304	55923	32773
6305	55931	32764
6306	55941	32755
6307	55950	32747
6308	55960	32738
6309	55969	32730
6310	55980	32722
6311	55989	32713
6312	55998	32705
6313	56008	32696
6314	56017	32688
6315	56027	32679
6316	56038	32671
6317	56047	32663
6318	56056	32654
6319	56065	32645
6320	56074	32636
6321	56083	32627
6322	56091	32618
6323	56099	32609
6324	56107	32599
6325	56115	32590
6326	56123	32581
6327	56131	32571
6328	56140	32562
6329	56147	32553
6330	56156	32544
6331	56164	32534
6332	56172	32525
6333	56179	32515
